"find::id","picture:id","picture::type","picture::size","picture::file","picture::path","photo author","photo2","photo author 2","drawing no","drawing author","drawing"
9021,1696,"photo","4000,3000","BE12_botanical/BE12-84_003_PB009_botanical_IMG_1764.jpg","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE12_botanical/BE12-84_003_PB009_botanical_IMG_1764.jpg",,"size:4000,3000
image:BE12_botanical/BE12-84_003_PB009_botanical_IMG_1011.jpg
imagewin:/F:/BE14_nowa baza danych WYJAŚNIĆ/BE12_botanical/BE12-84_003_PB009_botanical_IMG_1011.jpg","BE12-84_003_PB009_botanical_IMG_1764.jpg",,,
9015,1697,"photo","4000,3000","BE12_botanical/BE12-84_003_PB009_wood_IMG_0866.jpg","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE12_botanical/BE12-84_003_PB009_wood_IMG_0866.jpg",,,"BE12-84_003_PB009_wood_IMG_0866.jpg",,,
8985,1698,"photo","4000,3000","BE12_botanical/BE12-84_004_PB010_wood_IMG_0861.jpg","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE12_botanical/BE12-84_004_PB010_wood_IMG_0861.jpg",,"size:4000,3000
image:BE12_botanical/BE12-84_004_PB010_wood_IMG_0915.jpg
imagewin:/F:/BE14_nowa baza danych WYJAŚNIĆ/BE12_botanical/BE12-84_004_PB010_wood_IMG_0915.jpg","BE12-84_004_PB010_wood_IMG_0861.jpg",,,
9065,1699,"photo","4000,3000","BE12_botanical/BE12-84_004_PB012_botanical_IMG_1255.jpg","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE12_botanical/BE12-84_004_PB012_botanical_IMG_1255.jpg",,,"BE12-84_004_PB012_botanical_IMG_1255.jpg",,,
9073,1700,"photo","4000,3000","BE12_botanical/BE12-84_004_PB012_wood_IMG_0863.jpg","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE12_botanical/BE12-84_004_PB012_wood_IMG_0863.jpg",,,"BE12-84_004_PB012_wood_IMG_0863.jpg",,,
9072,1701,"photo","4000,3000","BE12_botanical/BE12-84_004_PB012_wood_IMG_0869.jpg","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE12_botanical/BE12-84_004_PB012_wood_IMG_0869.jpg",,,"BE12-84_004_PB012_wood_IMG_0869.jpg",,,
9074,1702,"photo","4000,3000","BE12_botanical/BE12-84_004_PB012_wood_IMG_0876.jpg","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE12_botanical/BE12-84_004_PB012_wood_IMG_0876.jpg",,,"BE12-84_004_PB012_wood_IMG_0876.jpg",,,
9071,1703,"photo","4000,3000","BE12_botanical/BE12-84_004_PB012_wood_IMG_0881.jpg","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE12_botanical/BE12-84_004_PB012_wood_IMG_0881.jpg",,,"BE12-84_004_PB012_wood_IMG_0881.jpg",,,
9085,1704,"photo","4000,3000","BE12_botanical/BE12-84_004_PB012_wood_IMG_0884.jpg","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE12_botanical/BE12-84_004_PB012_wood_IMG_0884.jpg",,,"BE12-84_004_PB012_wood_IMG_0884.jpg",,,
9141,1705,"photo","4000,3000","BE12_botanical/BE12-84_004_PB013_botanical_IMG_1755.jpg","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE12_botanical/BE12-84_004_PB013_botanical_IMG_1755.jpg",,,"BE12-84_004_PB013_botanical_IMG_1755.jpg",,,
9136,1706,"photo","4000,3000","BE12_botanical/BE12-84_004_PB013_wood_IMG_0885.jpg","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE12_botanical/BE12-84_004_PB013_wood_IMG_0885.jpg",,,"BE12-84_004_PB013_wood_IMG_0885.jpg",,,
9139,1707,"photo","4000,3000","BE12_botanical/BE12-84_004_PB013_wood_IMG_0888.jpg","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE12_botanical/BE12-84_004_PB013_wood_IMG_0888.jpg",,,"BE12-84_004_PB013_wood_IMG_0888.jpg",,,
9137,1708,"photo","4000,3000","BE12_botanical/BE12-84_004_PB013_wood_IMG_0897.jpg","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE12_botanical/BE12-84_004_PB013_wood_IMG_0897.jpg",,,"BE12-84_004_PB013_wood_IMG_0897.jpg",,,
9138,1709,"photo","4000,3000","BE12_botanical/BE12-84_004_PB013_wood_IMG_0900.jpg","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE12_botanical/BE12-84_004_PB013_wood_IMG_0900.jpg",,,"BE12-84_004_PB013_wood_IMG_0900.jpg",,,
9162,1710,"photo","4000,3000","BE12_botanical/BE12-84_004_PB014_botanical_IMG_1809.jpg","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE12_botanical/BE12-84_004_PB014_botanical_IMG_1809.jpg",,"size:4000,3000
image:BE12_botanical/BE12-84_004_PB014_RESINE_IMG_1813.jpg
imagewin:/F:/BE14_nowa baza danych WYJAŚNIĆ/BE12_botanical/BE12-84_004_PB014_RESINE_IMG_1813.jpg","BE12-84_004_PB014_botanical_IMG_1809.jpg",,,
9168,1711,"photo","4000,3000","BE12_botanical/BE12-84_004_PB014_wood_IMG_0909.jpg","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE12_botanical/BE12-84_004_PB014_wood_IMG_0909.jpg",,,"BE12-84_004_PB014_wood_IMG_0909.jpg",,,
9157,1712,"photo","4000,3000","BE12_botanical/BE12-84_006_PB015_wood_IMG_0908.jpg","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE12_botanical/BE12-84_006_PB015_wood_IMG_0908.jpg",,,"BE12-84_006_PB015_wood_IMG_0908.jpg",,,
9226,1713,"photo","4000,3000","BE12_botanical/BE12-84_006_PB017_botanical_IMG_1785.jpg","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE12_botanical/BE12-84_006_PB017_botanical_IMG_1785.jpg",,,"BE12-84_006_PB017_botanical_IMG_1785.jpg",,,
9220,1714,"photo","4000,3000","BE12_botanical/BE12-84_006_PB017_wood_IMG_0904.jpg","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE12_botanical/BE12-84_006_PB017_wood_IMG_0904.jpg",,,"BE12-84_006_PB017_wood_IMG_0904.jpg",,,
9194,1715,"photo","4000,3000","BE12_botanical/BE12-84_006_PB018_botanical_IMG_1776.jpg","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE12_botanical/BE12-84_006_PB018_botanical_IMG_1776.jpg",,,"BE12-84_006_PB018_botanical_IMG_1776.jpg",,,
9191,1716,"photo","4000,3000","BE12_botanical/BE12-84_006_PB018_wood_IMG_0913.jpg","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE12_botanical/BE12-84_006_PB018_wood_IMG_0913.jpg",,,"BE12-84_006_PB018_wood_IMG_0913.jpg",,,
9236,1717,"photo","4000,3000","BE12_botanical/BE12-84_007_PB019_wood_IMG_0903.jpg","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE12_botanical/BE12-84_007_PB019_wood_IMG_0903.jpg",,,"BE12-84_007_PB019_wood_IMG_0903.jpg",,,
8910,1718,"photo","4000,3000","BE12_botanical/BE12-84_999_PB006_botanical_IMG_1778.jpg","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE12_botanical/BE12-84_999_PB006_botanical_IMG_1778.jpg",,,"BE12-84_999_PB006_botanical_IMG_1778.jpg",,,
9278,1719,"photo","4000,3000","BE12_botanical/BE12-85_016_PB013_botanical_IMG_1808.jpg","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE12_botanical/BE12-85_016_PB013_botanical_IMG_1808.jpg",,,"BE12-85_016_PB013_botanical_IMG_1808.jpg",,,
19293,1720,"photo","4000,3000","BE12_botanical/BE12-87_001_PB001_wood_IMG_0912.jpg","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE12_botanical/BE12-87_001_PB001_wood_IMG_0912.jpg",,,"BE12-87_001_PB001_wood_IMG_0912.jpg",,,
15046,1721,"photo","427,657","BE00_lamps/BE00-10_493_PB956_b_01baza.jpg","/C:/Documents and Settings/SIWA Iwona Zych/Pulpit/BE11_nowa baza danych/BE00_lamps/BE00-10_493_PB956_b_01baza.jpg","Zych, I. (2010)",,"BE00-10_493_PB956_b_01baza.jpg",,"Zych, I. (2014)",
4777,1722,"photo","4272,2848","BE10_GLASS/BE10-02_002_PB026_glass.JPG","/E:/BE14_nowa baza danych WYJAŚNIĆ/BE10_GLASS/BE10-02_002_PB026_glass.JPG",,"size:4272,2848
image:BE10_GLASS/BE10-02_002_PB026_glass_b17.JPG
imagewin:/E:/BE14_nowa baza danych WYJAŚNIĆ/BE10_GLASS/BE10-02_002_PB026_glass_b17.JPG","BE10-02_002_PB026_glass","BE10_drawing031_glass","Kucharczyk, R.",
4623,1723,"photo","4272,2848","BE10_GLASS/BE10-59_001_063/BE10-59_001_063_a1.JPG","/E:/BE14_nowa baza danych WYJAŚNIĆ/BE10_GLASS/BE10-59_001_063/BE10-59_001_063_a1.JPG",,"size:4272,2848
image:BE10_GLASS/BE10-59_001_063/BE10-59_001_063_a8.JPG
imagewin:/E:/BE14_nowa baza danych WYJAŚNIĆ/BE10_GLASS/BE10-59_001_063/BE10-59_001_063_a8.JPG","BE10-59_001_063_a1","BE10_drawing025_glass","Kucharczyk, R.",
4626,1724,"photo","4272,2848","BE10_GLASS/BE10-59_001_066/BE10-59_001_066_a.JPG","/E:/BE14_nowa baza danych WYJAŚNIĆ/BE10_GLASS/BE10-59_001_066/BE10-59_001_066_a.JPG",,"size:4272,2848
image:BE10_GLASS/BE10-59_001_066/BE10-59_001_066_b2.JPG
imagewin:/E:/BE14_nowa baza danych WYJAŚNIĆ/BE10_GLASS/BE10-59_001_066/BE10-59_001_066_b2.JPG","BE10-59_001_066_a","BE10_drawing025_glass","Kucharczyk, R.",
12592,1725,"photo","4272,2848","BE10_GLASS/BE10-59_001_146/BE10-59_001_146_a36.JPG","/E:/BE14_nowa baza danych WYJAŚNIĆ/BE10_GLASS/BE10-59_001_146/BE10-59_001_146_a36.JPG",,"size:4272,2848
image:BE10_GLASS/BE10-59_001_146/BE10-59_001_146_a16.JPG
imagewin:/E:/BE14_nowa baza danych WYJAŚNIĆ/BE10_GLASS/BE10-59_001_146/BE10-59_001_146_a16.JPG","BE10-59_001_146_a36",,,
12594,1726,"photo","4272,2848","BE10_GLASS/BE10-59_001_147/BE10-59_001_147_a17.JPG","/E:/BE14_nowa baza danych WYJAŚNIĆ/BE10_GLASS/BE10-59_001_147/BE10-59_001_147_a17.JPG",,"size:4272,2848
image:BE10_GLASS/BE10-59_001_147/BE10-59_001_147_d4.JPG
imagewin:/E:/BE14_nowa baza danych WYJAŚNIĆ/BE10_GLASS/BE10-59_001_147/BE10-59_001_147_d4.JPG","BE10-59_001_147_a17",,,
12615,1727,"photo","4272,2848","BE10_GLASS/BE10-59_001_148/BE10-59_001_148_a1.JPG","/E:/BE14_nowa baza danych WYJAŚNIĆ/BE10_GLASS/BE10-59_001_148/BE10-59_001_148_a1.JPG",,"size:4272,2848
image:BE10_GLASS/BE10-59_001_148/BE10-59_001_148_a5.JPG
imagewin:/E:/BE14_nowa baza danych WYJAŚNIĆ/BE10_GLASS/BE10-59_001_148/BE10-59_001_148_a5.JPG","BE10-59_001_148_a1",,,
4629,1728,"photo","4272,2848","BE10_GLASS/BE10-59_002_004/BE10-59_002_004_a2.JPG","/E:/BE14_nowa baza danych WYJAŚNIĆ/BE10_GLASS/BE10-59_002_004/BE10-59_002_004_a2.JPG",,"size:4272,2848
image:BE10_GLASS/BE10-59_002_004/BE10-59_002_004_a10.JPG
imagewin:/E:/BE14_nowa baza danych WYJAŚNIĆ/BE10_GLASS/BE10-59_002_004/BE10-59_002_004_a10.JPG","BE10-59_002_004_a2","BE10_drawing023_glass","Kucharczyk, R.",
4630,1729,"photo","4272,2848","BE10_GLASS/BE10-59_002_005/BE10-59_002_005_a5.JPG","/E:/BE14_nowa baza danych WYJAŚNIĆ/BE10_GLASS/BE10-59_002_005/BE10-59_002_005_a5.JPG",,"size:4272,2848
image:BE10_GLASS/BE10-59_002_005/BE10-59_002_005_b19.JPG
imagewin:/E:/BE14_nowa baza danych WYJAŚNIĆ/BE10_GLASS/BE10-59_002_005/BE10-59_002_005_b19.JPG","BE10-59_002_005_a5","BE10_drawing025_glass","Kucharczyk, R.",
12004,1730,"photo","4272,2848","BE11_lamps/BE13-11_77_002_PB008_LAMP FRAGMENT_1_DSC1991.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_lamps/BE13-11_77_002_PB008_LAMP FRAGMENT_1_DSC1991.JPG",,"size:4272,2848
image:BE11_lamps/BE13-11_77_002_PB008_LAMP FRAGMENT_3_DSC1993.JPG
imagewin:/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_lamps/BE13-11_77_002_PB008_LAMP FRAGMENT_3_DSC1993.JPG","BE13-11_77_002_PB008_LAMP FRAGMENT_1_DSC1991.JPG",,,
15010,1731,"photo","428,486","BE98_lamps/BE98_21_017_PB027_01baza.jpg","/C:/Documents and Settings/SIWA Iwona Zych/Pulpit/BE11_nowa baza danych/BE98_lamps/BE98_21_017_PB027_01baza.jpg","Zych, I. (2014)","size:512,919
image:BE98_lamps/BE98_21_017_PB027_02baza.jpg
imagewin:/C:/Documents and Settings/SIWA Iwona Zych/Pulpit/BE11_nowa baza danych/BE98_lamps/BE98_21_017_PB027_02baza.jpg","BE98_21_017_PB027_01baza; BE98_21_017_PB027_02baza",,"Zych, I. (2014)",
1283,1732,"photo","4288,2848","BE09 SHELL/BE09_57_001_PB008_WORKED SHELL_DSC_0532.jpg","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE09 SHELL/BE09_57_001_PB008_WORKED SHELL_DSC_0532.jpg",,"size:3872,2592
image:BE09 SHELL/BE09_57_001_PB008_SHELL_DSC_2035.JPG
imagewin:/F:/BE14_nowa baza danych WYJAŚNIĆ/BE09 SHELL/BE09_57_001_PB008_SHELL_DSC_2035.JPG",,,,
503,1733,"photo","4288,2848","BE09_BEADS/BE09_57_007_PB016_BEAD_3_DSC_0982.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE09_BEADS/BE09_57_007_PB016_BEAD_3_DSC_0982.JPG",,"size:4288,2848
image:BE09_BEADS/BE09_57_007_PB016_BEAD_8_DSC_0987.JPG
imagewin:/F:/BE14_nowa baza danych WYJAŚNIĆ/BE09_BEADS/BE09_57_007_PB016_BEAD_8_DSC_0987.JPG","BE09_57_007_PB016_BEAD_3_DSC_0982.JPG",,,
1671,1734,"photo","4288,2848","BE09_BRICK/BE09_54_011_PB012_1_AST_1380.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE09_BRICK/BE09_54_011_PB012_1_AST_1380.JPG",,"size:1858,1656
image:BE09_BRICK/BE09-54_011_brick.JPG
imagewin:/F:/BE14_nowa baza danych WYJAŚNIĆ/BE09_BRICK/BE09-54_011_brick.JPG","BE09_54_011_PB012_1_AST_1380.JPG",,,
1672,1735,"photo","4288,2848","BE09_BRICK/BE09_54_012_PB013_1_AST_1372.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE09_BRICK/BE09_54_012_PB013_1_AST_1372.JPG",,,"BE09_54_012_PB013_1_AST_1372.JPG",,,
1673,1736,"photo","4288,2848","BE09_BRICK/BE09_54_015_PB016_1_AST_1377.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE09_BRICK/BE09_54_015_PB016_1_AST_1377.JPG",,"size:2001,1653
image:BE09_BRICK/BE09-54_015_brick.JPG
imagewin:/F:/BE14_nowa baza danych WYJAŚNIĆ/BE09_BRICK/BE09-54_015_brick.JPG","BE09_54_015_PB016_1_AST_1377.JPG",,,
1674,1737,"photo","4288,2848","BE09_BRICK/BE09_55_006_PB006_1_AST_1369.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE09_BRICK/BE09_55_006_PB006_1_AST_1369.JPG",,"size:2816,2112
image:BE09_BRICK/BE09-55_006_brick_b.JPG
imagewin:/F:/BE14_nowa baza danych WYJAŚNIĆ/BE09_BRICK/BE09-55_006_brick_b.JPG","BE09_55_006_PB006_1_AST_1369.JPG",,,
1675,1738,"photo","4288,2848","BE09_BRICK/BE09_55_007_PB014_1_AST_1376.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE09_BRICK/BE09_55_007_PB014_1_AST_1376.JPG",,"size:1487,1494
image:BE09_BRICK/BE09-55_007_brick.JPG
imagewin:/F:/BE14_nowa baza danych WYJAŚNIĆ/BE09_BRICK/BE09-55_007_brick.JPG","BE09_55_007_PB014_1_AST_1376.JPG",,,
1676,1739,"photo","4288,2848","BE09_BRICK/BE09_55_009_PB013_1_AST_1367.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE09_BRICK/BE09_55_009_PB013_1_AST_1367.JPG",,"size:1233,1516
image:BE09_BRICK/BE09-55_009_brick.JPG
imagewin:/F:/BE14_nowa baza danych WYJAŚNIĆ/BE09_BRICK/BE09-55_009_brick.JPG","BE09_55_009_PB013_1_AST_1367.JPG",,,
1677,1740,"photo","4288,2848","BE09_BRICK/BE09_55_010_PB017_1_AST_1379.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE09_BRICK/BE09_55_010_PB017_1_AST_1379.JPG",,"size:4288,2848
image:BE09_BRICK/BE09_55_010_PB017_1_AST_1675.JPG
imagewin:/F:/BE14_nowa baza danych WYJAŚNIĆ/BE09_BRICK/BE09_55_010_PB017_1_AST_1675.JPG","BE09_55_010_PB017_1_AST_1379.JPG",,,
1678,1741,"photo","4288,2848","BE09_BRICK/BE09_55_011_PB018_1_AST_1670.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE09_BRICK/BE09_55_011_PB018_1_AST_1670.JPG",,"size:2816,2112
image:BE09_BRICK/BE09-55_011_brick_a.JPG
imagewin:/F:/BE14_nowa baza danych WYJAŚNIĆ/BE09_BRICK/BE09-55_011_brick_a.JPG","BE09_55_011_PB018_1_AST_1670.JPG",,,
1679,1742,"photo","4288,2848","BE09_BRICK/BE09_55_012_PB019_1_BRICK_1_AST_1364.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE09_BRICK/BE09_55_012_PB019_1_BRICK_1_AST_1364.JPG",,"size:1705,1891
image:BE09_BRICK/BE09-55_012_brick.JPG
imagewin:/F:/BE14_nowa baza danych WYJAŚNIĆ/BE09_BRICK/BE09-55_012_brick.JPG","BE09_55_012_PB019_1_BRICK_1_AST_1364.JPG",,,
1680,1743,"photo","4288,2848","BE09_BRICK/BE09_55_021_PB029_1_AST_1669.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE09_BRICK/BE09_55_021_PB029_1_AST_1669.JPG",,"size:2816,2112
image:BE09_BRICK/BE09-55_021_brick_a.JPG
imagewin:/F:/BE14_nowa baza danych WYJAŚNIĆ/BE09_BRICK/BE09-55_021_brick_a.JPG","BE09_55_021_PB029_1_AST_1669.JPG",,,
1682,1744,"photo","4288,2848","BE09_BRICK/BE09_55_029_PB040_1_AST_1671.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE09_BRICK/BE09_55_029_PB040_1_AST_1671.JPG",,"size:1979,1865
image:BE09_BRICK/BE09-55_029_brick.JPG
imagewin:/F:/BE14_nowa baza danych WYJAŚNIĆ/BE09_BRICK/BE09-55_029_brick.JPG","BE09_55_029_PB040_1_AST_1671.JPG",,,
1686,1745,"photo","4288,2848","BE09_BRICK/BE09_57_001_PB007_1_AST_1373.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE09_BRICK/BE09_57_001_PB007_1_AST_1373.JPG",,"size:2816,2112
image:BE09_BRICK/BE09-57_001_brick_1.JPG
imagewin:/F:/BE14_nowa baza danych WYJAŚNIĆ/BE09_BRICK/BE09-57_001_brick_1.JPG","BE09_57_001_PB007_1_AST_1373.JPG",,,
2182,1746,"photo","4288,2848","BE10_BEADS/BE10_59_001_PB003_BEADS_2_DSC_0768.jpg","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_BEADS/BE10_59_001_PB003_BEADS_2_DSC_0768.jpg",,"size:4288,2848
image:BE10_BEADS/BE10_59_001_PB003_BEADS_5_DSC_0772.jpg
imagewin:/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_BEADS/BE10_59_001_PB003_BEADS_5_DSC_0772.jpg","BE10_59_001_PB003_BEADS_2_DSC_0768.jpg",,,
2183,1747,"photo","4288,2848","BE10_BEADS/BE10_59_001_PB003_BEADS_5_DSC_0772.jpg","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_BEADS/BE10_59_001_PB003_BEADS_5_DSC_0772.jpg",,"size:4288,2848
image:BE10_BEADS/BE10_59_001_PB003_BEADS_3_DSC_0770.jpg
imagewin:/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_BEADS/BE10_59_001_PB003_BEADS_3_DSC_0770.jpg","BE10_59_001_PB003_BEADS_5_DSC_0772.jpg",,,
2395,1748,"photo","4288,2848","BE10_BEADS/BE10_59_001_PB009_BEADS_7_DSC_0780.jpg","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_BEADS/BE10_59_001_PB009_BEADS_7_DSC_0780.jpg",,"size:4288,2848
image:BE10_BEADS/BE10_59_001_PB009_BEADS_4_DSC_0777.jpg
imagewin:/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_BEADS/BE10_59_001_PB009_BEADS_4_DSC_0777.jpg","BE10_59_001_PB009_BEADS_7_DSC_0780.jpg",,,
3945,1749,"photo","4288,2848","BE10_BEADS/BE10_59_004_PB031_GLASS CAMEO BLANKS_2_DSC_0968.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_BEADS/BE10_59_004_PB031_GLASS CAMEO BLANKS_2_DSC_0968.JPG",,"size:4288,2848
image:BE10_BEADS/BE10_59_004_PB031_GLASS CAMEO BLANKS_6_DSC_0972.JPG
imagewin:/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_BEADS/BE10_59_004_PB031_GLASS CAMEO BLANKS_6_DSC_0972.JPG","BE10_59_004_PB031_GLASS CAMEO BLANKS_6_DSC_0972.JPG",,,
2461,1750,"photo","4288,2848","BE10_BEADS/BE10_59_PB011_BEADS_8_DSC_0966.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_BEADS/BE10_59_PB011_BEADS_8_DSC_0966.JPG",,"size:4288,2848
image:BE10_BEADS/BE10_59_PB011_BEADS_4_DSC_0962.JPG
imagewin:/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_BEADS/BE10_59_PB011_BEADS_4_DSC_0962.JPG","BE10_59_PB011_BEADS_8_DSC_0966.JPG",,,
2790,1751,"photo","4288,2848","BE10_BRICK/BE10_61_001_PB020_1_AST_1673.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_BRICK/BE10_61_001_PB020_1_AST_1673.JPG",,,"BE10_61_001_PB020_1_AST_1673.JPG",,,
4536,1752,"photo","4288,2848","BE10_BRICK/BE10_70_009_PB020_1_AST_1374.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_BRICK/BE10_70_009_PB020_1_AST_1374.JPG",,"size:2816,2112
image:BE10_BRICK/BE10-70_009_020_context_brick_a.JPG
imagewin:/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_BRICK/BE10-70_009_020_context_brick_a.JPG","BE10_70_009_PB020_1_AST_1374.JPG",,,
12559,1753,"photo","4288,2848","BE10_COCONUT/BE10-059_001_PB007_coconut_AST_5097.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_COCONUT/BE10-059_001_PB007_coconut_AST_5097.JPG",,,"BE10-059_001_PB007_coconut_AST_5097.JPG",,,
7944,1754,"photo","4288,2848","BE10_leather/BE10_59_001_PB004_LEATHER_AST_2753.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_leather/BE10_59_001_PB004_LEATHER_AST_2753.JPG",,"size:2555,1699
image:BE10_leather/BE10-59_001_PB004_context_leather_02.JPG
imagewin:/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_leather/BE10-59_001_PB004_context_leather_02.JPG","BE10_59_001_PB004_LEATHER_AST_2753.JPG",,,
21405,1755,"photo","4288,2848","BE10_leather/BE10_59_001_PB004_LEATHER_AST_2753.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_leather/BE10_59_001_PB004_LEATHER_AST_2753.JPG",,"size:2555,1699
image:BE10_leather/BE10-59_001_PB004_context_leather_02.JPG
imagewin:/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_leather/BE10-59_001_PB004_context_leather_02.JPG","BE10_59_001_PB004_LEATHER_AST_2753.JPG",,,
21406,1756,"photo","4288,2848","BE10_leather/BE10_59_001_PB004_LEATHER_AST_2753.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_leather/BE10_59_001_PB004_LEATHER_AST_2753.JPG",,"size:2555,1699
image:BE10_leather/BE10-59_001_PB004_context_leather_02.JPG
imagewin:/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_leather/BE10-59_001_PB004_context_leather_02.JPG","BE10_59_001_PB004_LEATHER_AST_2753.JPG",,,
21407,1757,"photo","4288,2848","BE10_leather/BE10_59_001_PB004_LEATHER_AST_2753.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_leather/BE10_59_001_PB004_LEATHER_AST_2753.JPG",,"size:2555,1699
image:BE10_leather/BE10-59_001_PB004_context_leather_02.JPG
imagewin:/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_leather/BE10-59_001_PB004_context_leather_02.JPG","BE10_59_001_PB004_LEATHER_AST_2753.JPG",,,
4591,1758,"photo","4288,2848","BE10_leather/BE10_59_002D_PB024_LEATHER_AST_2731.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_leather/BE10_59_002D_PB024_LEATHER_AST_2731.JPG",,,"BE10_59_002D_PB024_LEATHER_AST_2731.JPG",,,
4191,1759,"photo","4288,2848","BE10_leather/BE10_59_004D_PB040_LEATHER_AST_2728.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_leather/BE10_59_004D_PB040_LEATHER_AST_2728.JPG",,,"BE10_59_004D_PB040_LEATHER_AST_2728.JPG",,,
2528,1760,"photo","4288,2848","BE10_stone/BE10_54_625_WORKED STONE_AST_2278.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_stone/BE10_54_625_WORKED STONE_AST_2278.JPG",,"size:4288,2848
image:BE10_stone/BE10_54_625_WORKED STONE_AST_2280.JPG
imagewin:/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_stone/BE10_54_625_WORKED STONE_AST_2280.JPG","BE10_54_625_WORKED STONE_AST_2280.JPG","BE10_drawing048a_stone","Witkowska, T.",
3090,1761,"photo","4288,2848","BE10_stone/BE10_59_001_PB017_WORKED STONE_AST_2381.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_stone/BE10_59_001_PB017_WORKED STONE_AST_2381.JPG",,"size:4288,2848
image:BE10_stone/BE10_59_001_PB017_WORKED STONE_AST_2380.JPG
imagewin:/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_stone/BE10_59_001_PB017_WORKED STONE_AST_2380.JPG","BE10_59_001_PB017_WORKED STONE_AST_2381.JPG",,,
